stop_id,stop_code,stop_name,stop_lat,stop_lon,location_type,parent_station,wheelchair_boarding,platform_code
"200039","200039","Central Station, Eddy Av, Stand A","-33.8822064874687","151.20666465471","","200060","0",""
"200054","200054","Central Station, Eddy Av, Stand D","-33.8820421431408","151.20699145565","","200060","0",""
"200060","","Central Station","-33.8840842535493","151.206292455081","1","","0",""
"201510","","Redfern Station","-33.8916900512711","151.198866071817","1","","0",""
"201646","201646","Redfern Station, Gibbons St, Stand B","-33.8933293130144","151.198881722942","","201510","0",""
"204230","204230","St Peters Station, King St","-33.9063142029908","151.181117167927","","204410","0",""
"204311","204311","King St Opp St Peters Station","-33.9064227004899","151.181371008764","","204410","0",""
"204313","204313","Erskineville Rd At Charles St","-33.8997132561368","151.184727384289","","G204313","0",""
"204320","204320","Erskineville Rd At Prospect St","-33.8996853464514","151.183958865838","","G204320","0",""
"204410","","St Peters Station","-33.9072729813888","151.180742630338","1","","0",""
"204420","","Sydenham Station","-33.914744895685","151.166064870029","1","","0",""
"204424","204424","Princes Hwy After Gannon St","-33.9248434613655","151.160526263987","","G204424","0",""
"204442","204442","Princes Hwy At Fanning St","-33.924336037387","151.161409442477","","G204442","0",""
"2076119","2076119","Malsbury Rd Opp Normanhurst Station","-33.7203735971993","151.097147590855","","207620","0",""
"207620","","Normanhurst Station","-33.7208266271426","151.097072104535","1","","0",""
"207652","207652","Normanhurst Station, Malsbury Rd","-33.7208704284853","151.096567397243","","207620","0",""
"207720","","Hornsby Station","-33.7034747936335","151.098359728641","1","","0",""
"2077277","2077277","Hornsby Station, George St","-33.703567008899","151.098838462491","","207720","0",""
"207760","207760","Hornsby Station, Stand D","-33.7033664270727","151.098095839332","","207720","0",""
"211410","","Denistone Station","-33.7996262541525","151.086928246926","1","","0",""
"2114167","2114167","East Pde Opp Denistone Station","-33.7992095112052","151.08672492897","","211410","0",""
"2114168","2114168","Denistone Station, Gordon Cres","-33.7992084952578","151.08702707723","","211410","0",""
"211420","","West Ryde Station","-33.8071947624273","151.090192175429","1","","0",""
"211424","211424","West Ryde Station, Stand A","-33.8070913645119","151.089507242951","","211420","0",""
"211430","","Meadowbank Station","-33.8157935580624","151.09010554566","1","","0",""
"211431","211431","Meadowbank Station, Constitution Rd","-33.815855949662","151.09093972172","","211430","0",""
"211910","","Beecroft Station","-33.7492723344495","151.066606678026","1","","0",""
"211918","211918","Beecroft Station, Wongala Cres","-33.7497815970092","151.065918842221","","211910","0",""
"211920","","Cheltenham Station","-33.7556115113385","151.078459666252","1","","0",""
"211978","211978","Wongala Cres Opp Beecroft Station","-33.7496588433782","151.065815959603","","211910","0",""
"211979","211979","The Crescent Opp Cheltenham Station","-33.7558067647237","151.078005073827","","211920","0",""
"212010","","Thornleigh Station","-33.7318969534448","151.078155078868","1","","0",""
"2120117","2120117","Yarrara Rd Opp Pennant Hills Station","-33.7380308885334","151.071953175887","","212020","0",""
"212020","","Pennant Hills Station","-33.737912006367","151.072551513966","1","","0",""
"212051","212051","The Esplanade Opp Thornleigh Station","-33.7314553253403","151.077886114363","","212010","0",""
"212052","212052","Thornleigh Station, The Esplanade","-33.7316234076858","151.07798035267","","212010","0",""
"212110","","Epping Station","-33.7727654574252","151.08205734888","1","","0",""
"212111","212111","Epping Station, Beecroft Rd, Stand C","-33.773056908094","151.081963300027","","212110","0",""
"212112","212112","Epping Station, Beecroft Rd, Stand H","-33.773243258282","151.081777942014","","212110","0",""
"212183","212183","Epping Station, Cambridge St, Stand A","-33.7722271805488","151.082258354296","","212110","0",""
"212189","212189","Epping Station, Cambridge St, Stand B","-33.7720529652145","151.082077448544","","212110","0",""
"212210","","Eastwood Station","-33.7903008595722","151.082297206309","1","","0",""
"212211","212211","Eastwood Station, Railway Pde, Stand C","-33.790422947558","151.082691509782","","212210","0",""
"212213","212213","Eastwood Station, Ethel St, Stand E","-33.790216458366","151.082940691192","","212210","0",""
"213510","","Strathfield Station","-33.8716720139339","151.094285645918","1","","0",""
"213511","213511","Strathfield Station, Everton Rd, Stand D","-33.8712286968075","151.094340056165","","213510","0",""
"213563","213563","Strathfield Station, Albert Rd, Stand F","-33.8717575947145","151.09360922012","","213510","0",""
"2137112","2137112","Concord Fire Station, Concord Rd","-33.8581249188743","151.092255519693","","G2137112","0",""
"213718","213718","Concord Rd Opp Concord Fire Station","-33.8586758300849","151.092217040691","","G213718","0",""
"213820","","Rhodes Station","-33.8304918906223","151.087049334924","1","","0",""
"213828","213828","Concord Rd At Nirranda St","-33.8487550588502","151.08978852917","","G213828","0",""
"213835","213835","Concord Rd Before Victoria Av","-33.8480630361322","151.08946392675","","G213835","0",""
"213858","213858","Rhodes Station, Blaxland Rd","-33.830689854863","151.087328689523","","213820","0",""
"213879","213879","Blaxland Rd Opp Rhodes Station","-33.8306121589844","151.087497732926","","213820","0",""
"214110","","Lidcombe Station","-33.8637558314095","151.045129805376","1","","0",""
"214120","","Berala Station","-33.8717835124883","151.032524876485","1","","0",""
"2141275","2141275","Campbell St Opp Berala Station","-33.8719748820716","151.033009188705","","214120","0",""
"2141276","2141276","Berala Station, Campbell St","-33.8718399315306","151.03300283124","","214120","0",""
"2141286","2141286","Lidcombe Station, Church St","-33.8627117684571","151.043449538115","","214110","0",""
"214197","214197","Lidcombe Station, Railway St, Stand C","-33.863963682484","151.044837191554","","214110","0",""
"2142287","2142287","Granville Station, Bridge St, Stand D","-33.8323622586687","151.011558640332","","214240","0",""
"214240","","Granville Station","-33.8327576379923","151.011868668393","1","","0",""
"214288","214288","Granville Station, Stand A","-33.8332999169367","151.011818461309","","214240","0",""
"214310","","Regents Park Station","-33.8831901004702","151.024019648995","1","","0",""
"214320","","Birrong Station","-33.8925887357768","151.024278033459","1","","0",""
"214321","214321","Amy St Opp Regents Park Station","-33.883709971726","151.024379012419","","214310","0",""
"214341","214341","Regents Park Station, Amy St","-33.8836173549027","151.024731180287","","214310","0",""
"214376","214376","Birrong Station, Hudson Pde","-33.8930468716702","151.02377014401","","214320","0",""
"216010","","Merrylands Station","-33.8366856828378","150.992486680367","1","","0",""
"2160142","2160142","Merrylands Rd At Railway Tce","-33.8370578752806","150.992957530625","","G2160142","0",""
"2160244","2160244","Merrylands Station, Merrylands Rd","-33.8371378960789","150.992712903619","","216010","0",""
"216110","","Guildford Station","-33.8544379150393","150.984392827442","1","","0",""
"216120","","Yennora Station","-33.8646638548919","150.971053334318","1","","0",""
"2161231","2161231","Railway St Opp Yennora Station","-33.864822623064","150.971438753529","","216120","0",""
"2161232","2161232","Yennora Station, Railway St","-33.8648029404303","150.971211006615","","216120","0",""
"2161236","2161236","Railway St Opp Guildford Station","-33.8535669517862","150.985410733614","","216110","0",""
"216156","216156","Guildford Station, Railway St","-33.8534247417061","150.985350117529","","216110","0",""
"216225","216225","Helen Street Shops, Helen St","-33.8858605208953","151.011504477926","","G216225","0",""
"216232","216232","Nugent Park, Chester Hill Rd","-33.8839246014561","151.00039376683","","G216232","0",""
"216310","","Leightonfield Station","-33.8814810827373","150.984895167744","1","","0",""
"216313","216313","Wattle Av At Waterside Cres","-33.8845195969545","150.962239979095","","G216313","0",""
"2163151","2163151","Leightonfield Station, Access Road, Christina Rd","-33.8811638213766","150.984675126317","","216310","0",""
"216320","","Villawood Station","-33.8808310101449","150.97685942412","1","","0",""
"216395","216395","Villawood Station, River Av","-33.8805928261646","150.977258893177","","216320","0",""
"216510","","Fairfield Station","-33.8722450450356","150.957253536527","1","","0",""
"2165148","2165148","Fairfield RSL Club, Dale St","-33.8726713759771","150.957446085861","","G2165148","0",""
"216529","216529","Fairfield Station, Stand F","-33.8715151352343","150.958094804957","","216510","0",""
"216610","","Canley Vale Station","-33.8873282096254","150.943537662926","1","","0",""
"216620","","Cabramatta Station","-33.894760111017","150.938823239095","1","","0",""
"2166242","2166242","Railway Pde Opp Canley Vale Station","-33.8869693406059","150.943488709793","","216610","0",""
"2166255","2166255","Railway Pde Before Cabramatta Rd W","-33.8958595278467","150.938257937431","","216620","0",""
"216643","216643","Canley Vale Station, Railway Pde","-33.8875545284816","150.943223954102","","216610","0",""
"216671","216671","Cabramatta Station, Railway Pde, Stand E","-33.8945192459667","150.938747315034","","216620","0",""
"217010","","Warwick Farm Station","-33.9133158818437","150.935095474152","1","","0",""
"217020","","Liverpool Station","-33.9249273854392","150.927317684037","1","","0",""
"2170570","2170570","Liverpool Station, Stand C","-33.9237383663651","150.927868356673","","217020","0",""
"2170801","2170801","Remembrance Av Opp Warwick Farm Station","-33.9133089366527","150.934749299684","","217010","0",""
"219226","219226","Bridge Rd Opp Canterbury League Club","-33.9176739797988","151.087928589932","","G219227","0",""
"219227","219227","Canterbury League Club, Bridge Rd","-33.9178243738137","151.087741244362","","G219227","0",""
"219310","","Hurlstone Park Station","-33.9102017864647","151.132483806583","1","","0",""
"2193108","2193108","Canterbury Station, Canterbury Rd, Stand G","-33.9123217538866","151.118980446772","","219320","0",""
"219311","219311","Hurlstone Park Station, Floss St","-33.9101467254931","151.132513564325","","219310","0",""
"219312","219312","Floss St Opp Hurlstone Park Station","-33.9101754553742","151.132731084645","","219310","0",""
"219320","","Canterbury Station","-33.9120868218575","151.118731373859","1","","0",""
"219321","219321","Canterbury Station, Canterbury Rd, Stand E","-33.9123880162812","151.118616204748","","219320","0",""
"219377","219377","Canterbury Rd At Tincombe St","-33.9118988340183","151.119770580196","","G219377","0",""
"219410","","Campsie Station","-33.9104350317546","151.103457545218","1","","0",""
"219411","219411","Campsie Station, Beamish St, Stand B","-33.909777974078","151.10343681018","","219410","0",""
"219413","219413","ANZAC Mall, Beamish St","-33.911112235468","151.103684578139","","G219414","0",""
"219416","219416","Campsie Station, South Pde, Stand D","-33.9104055037343","151.10434228075","","219410","0",""
"219417","219417","Campsie Station, Beamish St, Stand C","-33.9098528157767","151.103624116365","","219410","0",""
"219510","","Lakemba Station","-33.9199608740992","151.076311236118","1","","0",""
"2195109","2195109","The Boulevarde Opp Wiley Park Station","-33.9230741772055","151.068007503931","","219520","0",""
"219518","219518","Lakemba Station, The Boulevarde, Stand D","-33.9201390596517","151.076643979926","","219510","0",""
"219520","","Wiley Park Station","-33.922761808316","151.067916972095","1","","0",""
"219526","219526","The Boulevarde After King Georges Rd","-33.9225987218679","151.069033288956","","G219526","0",""
"219527","219527","Lakemba Station, The Boulevarde, Stand E","-33.920274359627","151.076639626699","","219510","0",""
"219610","","Punchbowl Station","-33.9254050405247","151.055547776284","1","","0",""
"2196233","2196233","Punchbowl Station, The Boulevarde","-33.9257076167828","151.055389196618","","219610","0",""
"2196242","2196242","Punchbowl Station, The Boulevarde","-33.9258658270705","151.056056052902","","219610","0",""
"219910","","Yagoona Station","-33.9072114724502","151.02459876678","1","","0",""
"219911","219911","Yagoona Station, Hume Hwy","-33.9072296500441","151.024318647133","","219910","0",""
"219915","219915","Hume Hwy Opp Yagoona Station","-33.9073655028777","151.023471307491","","219910","0",""
"220010","","Bankstown Station","-33.917868876843","151.03428744357","1","","0",""
"220018","220018","Restwell St At Stewart Lane","-33.9186382706588","151.035004677683","","G220018","0",""
"2200343","2200343","Bankstown Station, Stand G","-33.917983716394","151.035730336404","","220010","0",""
"2200373","2200373","Bankstown Station, Stand C","-33.9182010436773","151.034324740337","","220010","0",""
"220080","220080","Bankstown Station, Stand J","-33.9180639774458","151.035755742766","","220010","0",""
"220310","","Dulwich Hill Station","-33.9110707257574","151.141203564311","1","","0",""
"220410","","Marrickville Station","-33.9138683970484","151.153356460059","1","","0",""
"2204101","2204101","Marrickville Station, Illawarra Rd","-33.9138696063359","151.153053924768","","220410","0",""
"2204102","2204102","Illawarra Rd Opp Marrickville Station","-33.9144765293642","151.152424190297","","220410","0",""
"2204125","2204125","Sydenham Station, Railway Pde, Stand C","-33.9142612072023","151.166246622717","","204420","0",""
"220432","220432","Dudley St Opp Dulwich Hill Station","-33.9114797914353","151.141363870507","","220310","0",""
"220433","220433","Dulwich Hill Station, Dudley St","-33.9113942915588","151.142029741744","","220310","0",""
"220439","220439","Sydenham Station, Railway Pde, Stand D","-33.9143757294288","151.166057680928","","204420","0",""
"220450","220450","Sydenham Station, Railway Pde, Stand E","-33.9141290600617","151.166423897862","","204420","0",""
"220510","","Wolli Creek Station","-33.9285382240104","151.154112869334","1","","0",""
"2205115","2205115","Wolli Creek Station, Discovery Point Pl","-33.9287744096812","151.153789282367","","220510","0",""
"220520","","Arncliffe Station","-33.9367824639255","151.147174001561","1","","0",""
"220521","220521","Arncliffe Station, Firth St","-33.9364648224141","151.146974807617","","220520","0",""
"221610","","Banksia Station","-33.9449964128822","151.140589141758","1","","0",""
"221611","221611","Rockdale Station, Geeves Av, Stand A","-33.9513530042881","151.137513428442","","221620","0",""
"221615","221615","Rockdale Station, Railway St, Stand H","-33.9518301178412","151.136455374621","","221620","0",""
"221620","","Rockdale Station","-33.9522481791376","151.136616192306","1","","0",""
"221622","221622","Banksia Station, Railway St","-33.9454816266225","151.140093748141","","221610","0",""
"221659","221659","Princes Hwy At Taylor Av","-33.9450349174069","151.141585617622","","G221659","0",""
"221668","221668","Rockdale Station, Princes Hwy, Stand E","-33.9525125943129","151.137861569017","","G221668","0",""
"221710","","Kogarah Station","-33.9625414946266","151.132487188602","1","","0",""
"221712","221712","Kogarah Station, Railway Pde, Stand C","-33.9630675059257","151.132653242524","","221710","0",""
"221781","221781","Kogarah Station, Railway Pde, Stand B","-33.9623512528199","151.133321403227","","221710","0",""
"221810","","Carlton Station","-33.9682429300765","151.12450153211","1","","0",""
"221870","221870","Carlton Station, Railway Pde","-33.96857517011","151.123998524498","","221810","0",""
"221871","221871","Railway Pde Opp Carlton Station","-33.9685245591318","151.124969340673","","221810","0",""
"221879","221879","Railway Pde Opp Allawah Station","-33.9701260767759","151.114827319275","","222020","0",""
"221880","221880","Allawah Station, Railway Pde","-33.9699990529622","151.114853633546","","222020","0",""
"222010","","Hurstville Station","-33.9674413311143","151.102694278276","1","","0",""
"2220122","2220122","Hurstville Station, Ormonde Pde, Stand N","-33.9676137263189","151.102118612659","","222010","0",""
"2220123","2220123","Hurstville Station, Ormonde Pde, Stand P","-33.9682192402802","151.103412985047","","222010","0",""
"222020","","Allawah Station","-33.9697299511538","151.114548665638","1","","0",""
"2220302","2220302","Hurstville Fire Station, Butler Rd","-33.9680415749813","151.101987792283","","G2220302","0",""
"2220334","2220334","Hurstville Station, Ormonde Pde, Stand H","-33.9679864505038","151.103098991517","","222010","0",""
"250020","","Wollongong Station","-34.4270626645731","150.888193018522","1","","0",""
"2500288","2500288","Wollongong Station, Station St","-34.4270554039534","150.888421041997","","250020","0",""
"250030","","Coniston Station","-34.4378560416774","150.885126436848","1","","0",""
"2500352","2500352","Coniston Station, Gladstone Av","-34.437761215917","150.884991532789","","250030","0",""
"2500353","2500353","Gladstone Av Opp Coniston Station","-34.4375283178538","150.884948110328","","250030","0",""
"252610","","Unanderra Station","-34.454886513309","150.845852438248","1","","0",""
"2526152","2526152","Princes Hwy Opp Kembla Grange Station","-34.4711498894395","150.817189986907","","253010","0",""
"2526154","2526154","Princes Hwy Opp Unanderra Station","-34.4540513204972","150.845476873648","","252610","0",""
"2526175","2526175","Unanderra Station, Princes Hwy","-34.4544246819758","150.845352599307","","252610","0",""
"252710","","Albion Park Station","-34.5628558162609","150.798681374747","1","","0",""
"252711","252711","Albion Park Station, Coach Bay","-34.562860561405","150.798529096373","","252710","0",""
"2529135","2529135","Oak Flats Station, Stanford Drive","-34.5714480787607","150.82015168346","","252920","0",""
"252920","","Oak Flats Station","-34.572033762464","150.820439957221","1","","0",""
"2529218","","Shellharbour Junction Station","-34.5914616377356","150.844778701073","1","","0",""
"2529223","2529223","Shellharbour Junction Station, Piper Dr, Stand A","-34.591711856495","150.844844725607","","2529218","0",""
"253010","","Kembla Grange Station","-34.4701818123895","150.817602815376","1","","0",""
"253012","253012","Kembla Grange Station, Princes Hwy","-34.4709782299715","150.817780578765","","253010","0",""
"253020","","Dapto Station","-34.4927384140415","150.791815688673","1","","0",""
"253021","253021","Dapto Station, Station St","-34.4931066725866","150.791854149167","","253020","0",""
"253310","","Minnamurra Station","-34.62628480683","150.852872547261","1","","0",""
"2533193","2533193","Minnamurra Station, Railway Av","-34.6263329385084","150.853060084874","","253310","0",""
"253320","","Bombo Station","-34.6587017674502","150.853840142535","1","","0",""
"253321","253321","Bombo Station, Princes Hwy","-34.6590125078363","150.853701881382","","253320","0",""
"253330","","Kiama Station","-34.6725534035972","150.854624343532","1","","0",""
"253331","253331","Kiama Station, Railway Pde","-34.6725281045006","150.854285064212","","253330","0",""
"253332","253332","Railway Pde Opp Kiama Station","-34.6723668397517","150.854255769671","","253330","0",""
"253420","","Gerringong Station","-34.7446619619682","150.817607617994","1","","0",""
"253476","253476","Gerringong Station","-34.7451588913218","150.817565014972","","253420","0",""
"253510","","Berry Station","-34.7803871189814","150.696695969283","1","","0",""
"253572","253572","Berry Station, Station Rd","-34.7801754557238","150.696544534196","","253510","0",""
"254110","","Bomaderry Station","-34.8537207696854","150.60978184044","1","","0",""
"254111","254111","Bomaderry Station","-34.8540525463851","150.609533989338","","254110","0",""
"256020","","Campbelltown Station","-34.0635556856937","150.814631490481","1","","0",""
"256030","","Macarthur Station","-34.0719913403956","150.797164223712","1","","0",""
"256050","256050","Campbelltown Station, Farrow Rd, Stand G","-34.0632318784264","150.814032266326","","256020","0",""
"2560570","2560570","Macarthur Station, Menangle Rd, Stand A","-34.0722960017393","150.79692877222","","256030","0",""
"2560576","2560576","Macarthur Station, Menangle Rd, Stand F","-34.0725496454481","150.796885960544","","256030","0",""
"2560683","2560683","Campbelltown Station, Farrow Rd, Stand H","-34.0630692281798","150.814046624009","","256020","0",""
"256310","","Menangle Park Station","-34.1033323397582","150.745007392735","1","","0",""
"256313","256313","Racecourse Rd Opp Menangle Park Station","-34.1033481077841","150.745376414442","","256310","0",""
"256314","256314","Menangle Park Station, Racecourse Av","-34.1034963930026","150.745242126574","","256310","0",""
"256810","","Menangle Station","-34.1255498164037","150.744286904863","1","","0",""
"256830","256830","Menangle Station, Stevens Rd","-34.1258856899918","150.743911636529","","256810","0",""
"256910","","Douglas Park Station","-34.1832466439847","150.710349497955","1","","0",""
"2569133","2569133","Station St W Opp Douglas Park Station","-34.1834786683977","150.710424731768","","G2569133","0",""
"2569139","2569139","Douglas Park Station, Camden Rd","-34.1833320500932","150.710505052022","","256910","0",""
"257110","","Picton Station","-34.1791798276948","150.612712203555","1","","0",""
"257144","257144","Picton Station","-34.1791769543728","150.612809672014","","257110","0",""
"257310","","Tahmoor Station","-34.2235299769602","150.58995766317","1","","0",""
"257343","257343","Tahmoor Station, George St","-34.2233626695998","150.590438771982","","257310","0",""
"257363","257363","George St Opp Tahmoor Station","-34.2237628356678","150.590314732422","","G257363","0",""
"257420","","Bargo Station","-34.290987167631","150.580037297412","1","","0",""
"257447","257447","Railside Av Opp Bargo Station","-34.2911522376099","150.579631702333","","G257447","0",""
"257448","257448","Bargo Station, Railside Av","-34.2910214671706","150.579789019551","","257420","0",""
"257510","","Mittagong Station","-34.4525902113584","150.448173854216","1","","0",""
"257511","257511","Mittagong Station, Regent St","-34.4524151865311","150.448308085854","","257510","0",""
"257540","","Yerrinbool Station","-34.3715793296451","150.543611936736","1","","0",""
"257597","257597","Yerrinbool Station, Access Rd, Old Hume Hwy","-34.3715651037247","150.543480913502","","257540","0",""
"257610","","Bowral Station","-34.4781798412148","150.416633086487","1","","0",""
"257611","257611","Bowral Station, Coach Bay","-34.4779546621125","150.416950386311","","257610","0",""
"257620","","Burradoo Station","-34.4942053503701","150.397857384389","1","","0",""
"2576313","2576313","Burradoo Station, Railway Rd","-34.4943730640703","150.397983932956","","257620","0",""
"257710","","Moss Vale Station","-34.5478226930415","150.371794168655","1","","0",""
"257711","257711","Moss Vale Station, Coach Bay","-34.5475670148552","150.371914551545","","257710","0",""
"257810","","Bundanoon Station","-34.656003854488","150.29955514906","1","","0",""
"257811","257811","Bundanoon Station, Railway Av, Coach Bay","-34.6560295353707","150.299937905789","","257810","0",""
"257812","257812","Railway Av Opp Bundanoon Station","-34.6562119559173","150.299857889478","","257810","0",""
"257910","","Wingello Station","-34.6921978357763","150.158211123601","1","","0",""
"257912","257912","Railway Pde Opp Wingello Station","-34.6927885227488","150.157677062275","","257910","0",""
"257920","","Penrose Station","-34.6722941743209","150.212077959365","1","","0",""
"257922","257922","Penrose Rd Opp Penrose Station","-34.6724569083465","150.212400617548","","257920","0",""
"257926","257926","Tallong General Store, Caoura Rd","-34.7188917253773","150.085578196852","","G257926","0",""
"257931","257931","Exeter Rd Opp Exeter Oval","-34.6130000459499","150.316982274691","","G257949","0",""
"257949","257949","Exeter Oval, Exeter Rd","-34.6128953829145","150.317185227131","","G257949","0",""
"257951","257951","George St Opp 105","-34.709307427402","150.008283763227","","G257951","0",""
"25802","25802","Sloane St Opp Goulburn Station","-34.7577087633791","149.718777834923","","G25802","0",""
"G204313","","Erskineville Rd At Charles St","-33.8997323472529","151.184695903691","1","","0",""
"G204320","","Erskineville Rd At Prospect St","-33.8996857134596","151.183948078829","1","","0",""
"G204424","","Princes Hwy After Gannon St","-33.9248438265587","151.160515473484","1","","0",""
"G204442","","Princes Hwy At Fanning St","-33.9243450325645","151.161409880643","1","","0",""
"G2137112","","Concord Fire Station, Concord Rd","-33.8581249188743","151.092255519693","1","","0",""
"G213718","","Concord Fire Station, Concord Rd","-33.8586761886794","151.092206257587","1","","0",""
"G213828","","Concord Rd At Nirranda St","-33.8487550588502","151.08978852917","1","","0",""
"G213835","","Concord Rd Before Victoria Av","-33.8480630361322","151.08946392675","1","","0",""
"G2160142","","Merrylands Rd At Railway Tce","-33.8370578752806","150.992957530625","1","","0",""
"G216225","","Helen Street Shops, Helen St","-33.8858605208953","151.011504477926","1","","0",""
"G216232","","Nugent Park, Chester Hill Rd","-33.8841218348747","151.000424595128","1","","0",""
"G216313","","Wattle Av At Waterside Cres","-33.8845195969545","150.962239979095","1","","0",""
"G2165148","","Fairfield RSL Club, Dale St","-33.8726101278775","150.957389241226","1","","0",""
"G219227","","Canterbury League Club, Bridge Rd","-33.9177488180774","151.087845707828","1","","0",""
"G219377","","Canterbury Rd At Tincombe St","-33.9118988340183","151.119770580196","1","","0",""
"G219414","","ANZAC Mall, Beamish St","-33.9109481495828","151.103741541434","1","","0",""
"G219526","","The Boulevarde After King Georges Rd","-33.9225987218679","151.069033288956","1","","0",""
"G220018","","Restwell St At Stewart Lane","-33.9186472672711","151.035005102471","1","","0",""
"G221659","","Princes Hwy At Taylor Av","-33.9450349174069","151.141585617622","1","","0",""
"G221668","","Rockdale Station, Princes Hwy, Stand E","-33.9525215897183","151.13786200517","1","","0",""
"G2220302","","Hurstville Fire Station, Butler Rd","-33.9680415749813","151.101987792283","1","","0",""
"G2569133","","Station St W Opp Douglas Park Station","-34.1834786683977","150.710424731768","1","","0",""
"G257363","","George St Opp Tahmoor Station","-34.2237628356678","150.590314732422","1","","0",""
"G257447","","Railside Av Opp Bargo Station","-34.2911702392927","150.579632466775","1","","0",""
"G257926","","Tallong General Store, Caoura Rd","-34.7189097348682","150.085578866506","1","","0",""
"G257949","","Exeter Oval, Exeter Rd","-34.6129433612395","150.317078127095","1","","0",""
"G257951","","George St Opp 105","-34.7093164328103","150.008284089557","1","","0",""
"G25802","","Sloane St Opp Goulburn Station","-34.7577087633791","149.718777834923","1","","0",""
"200020","","Circular Quay","-33.8613509430835","151.210813019737","1","","1",""
"200030","","Martin Place Station","-33.8678467244384","151.211348512476","1","","1",""
"2000321","2000321","Central Station, Platform 1","-33.8827026104032","151.205857239232","","200060","1","1"
"2000322","2000322","Central Station, Platform 2","-33.8827514159554","151.206010876138","","200060","1","2"
"2000323","2000323","Central Station, Platform 3","-33.8827675614993","151.206065683333","","200060","1","3"
"2000324","2000324","Central Station, Platform 4","-33.8833250903178","151.205833824408","","200060","1","4"
"2000325","2000325","Central Station, Platform 5","-33.8833505994121","151.205878289466","","200060","1","5"
"2000326","2000326","Central Station, Platform 6","-33.8834181318625","151.206011242623","","200060","1","6"
"2000327","2000327","Central Station, Platform 7","-33.8834436408845","151.206055707779","","200060","1","7"
"2000328","2000328","Central Station, Platform 8","-33.883511541921","151.206177876543","","200060","1","8"
"2000329","2000329","Central Station, Platform 9","-33.8834722438006","151.206273169726","","200060","1","9"
"2000330","2000330","Central Station, Platform 10","-33.8836218347112","151.206377749266","","200060","1","10"
"2000331","2000331","Central Station, Platform 11","-33.8836106270638","151.206442015105","","200060","1","11"
"2000332","2000332","Central Station, Platform 12","-33.8837156130432","151.206533599267","","200060","1","12"
"2000336","2000336","Central Station, Platform 16","-33.8840680247496","151.2067669833","","200060","1","16"
"2000337","2000337","Central Station, Platform 17","-33.8841021593045","151.206822676011","","200060","1","17"
"2000338","2000338","Central Station, Platform 18","-33.884216508501","151.206903918738","","200060","1","18"
"2000339","2000339","Central Station, Platform 19","-33.8841963058392","151.206967742632","","200060","1","19"
"2000340","2000340","Central Station, Platform 20","-33.8842563177728","151.207057116622","","200060","1","20"
"2000341","2000341","Central Station, Platform 21","-33.8842810885781","151.207123152013","","200060","1","21"
"2000342","2000342","Central Station, Platform 22","-33.8843317367759","151.207222868637","","200060","1","22"
"2000343","2000343","Central Station, Platform 23","-33.8844216838546","151.207227291792","","200060","1","23"
"2000344","2000344","Central Station, Platform 24","-33.8844064177011","151.207410190451","","200060","1","24"
"2000345","2000345","Central Station, Platform 25","-33.8845549006032","151.207547127536","","200060","1","25"
"2000351","2000351","Circular Quay Station, Platform 1","-33.8613686537387","151.210295492397","","200020","1","1"
"2000352","2000352","Circular Quay Station, Platform 2","-33.8612506157136","151.210322088535","","200020","1","2"
"2000361","2000361","Martin Place Station, Platform 1","-33.8679211680579","151.21180580772","","200030","1","1"
"2000362","2000362","Martin Place Station, Platform 2","-33.8678034989456","151.211821620176","","200030","1","2"
"2000371","2000371","Museum Station, Platform 1","-33.876152660443","151.209802055193","","200040","1","1"
"2000372","2000372","Museum Station, Platform 2","-33.8761553811921","151.209985820362","","200040","1","2"
"2000381","2000381","St James Station, Platform 1","-33.8706629330113","151.211724684041","","200050","1","1"
"2000382","2000382","St James Station, Platform 2","-33.8706829027625","151.211930888233","","200050","1","2"
"2000391","2000391","Town Hall Station, Platform 1","-33.8736468928067","151.206935214658","","200070","1","1"
"2000392","2000392","Town Hall Station, Platform 2","-33.8735610019639","151.206812176154","","200070","1","2"
"2000393","2000393","Town Hall Station, Platform 3","-33.8736542680685","151.206719546326","","200070","1","3"
"2000394","2000394","Town Hall Station, Platform 4","-33.8735907117978","151.206997262467","","200070","1","4"
"2000395","2000395","Town Hall Station, Platform 5","-33.8737289516645","151.206906843349","","200070","1","5"
"2000396","2000396","Town Hall Station, Platform 6","-33.8736164453732","151.206771695059","","200070","1","6"
"200040","","Museum Station","-33.875571095497","151.209946276726","1","","1",""
"2000403","2000403","Wynyard Station, Platform 3","-33.865894094459","151.205744182289","","200080","1","3"
"2000404","2000404","Wynyard Station, Platform 4","-33.8658970431842","151.205657922632","","200080","1","4"
"2000405","2000405","Wynyard Station, Platform 5","-33.8658702073279","151.205915817825","","200080","1","5"
"2000406","2000406","Wynyard Station, Platform 6","-33.865881413717","151.205851564979","","200080","1","6"
"200050","","St James Station","-33.8701472831878","151.211785721754","1","","1",""
"200070","","Town Hall Station","-33.8735389560829","151.206929909395","1","","1",""
"200080","","Wynyard Station","-33.865944893566","151.206103096474","1","","1",""
"201110","","Kings Cross Station","-33.8744834259457","151.222228200568","1","","1",""
"201171","201171","Kings Cross Station, Platform 1","-33.874327333426","151.221788438249","","201110","1","1"
"201172","201172","Kings Cross Station, Platform 2","-33.8742535265972","151.221838805269","","201110","1","2"
